"fold","network","community","metric","value"
2,"M_PL_Kaiser-Bunbury_2014_061_37","Plant-Pollinator","f1",0.1875
2,"M_PL_Kaiser-Bunbury_2014_061_37","Plant-Pollinator","balanced_accuracy",0.606425702811245
2,"M_PL_Kaiser-Bunbury_2014_061_37","Plant-Pollinator","mcc",0.139144520736592
4,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-9","Plant-Pollinator","roc_auc",0.689236111111111
4,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-9","Plant-Pollinator","pr_auc",0.34322046361093
4,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-9","Plant-Pollinator","recall",0.333333333333333
4,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-9","Plant-Pollinator","precision",0.0975609756097561
4,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-9","Plant-Pollinator","specificity",0.881410256410256
4,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-9","Plant-Pollinator","f1",0.150943396226415
4,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-9","Plant-Pollinator","balanced_accuracy",0.607371794871795
4,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-9","Plant-Pollinator","mcc",0.121984031544689
0,"M_SD_KITA_mammals_added","Plant-Seed Dispersers","roc_auc",0.718442385639838
0,"M_SD_KITA_mammals_added","Plant-Seed Dispersers","pr_auc",0.370274645877551
0,"M_SD_KITA_mammals_added","Plant-Seed Dispersers","recall",0.590909090909091
0,"M_SD_KITA_mammals_added","Plant-Seed Dispersers","precision",0.10655737704918
0,"M_SD_KITA_mammals_added","Plant-Seed Dispersers","specificity",0.652866242038217
0,"M_SD_KITA_mammals_added","Plant-Seed Dispersers","f1",0.180555555555556
0,"M_SD_KITA_mammals_added","Plant-Seed Dispersers","balanced_accuracy",0.621887666473654
0,"M_SD_KITA_mammals_added","Plant-Seed Dispersers","mcc",0.125394682660513
4,"M_SD_Passos_2003","Plant-Seed Dispersers","roc_auc",0.82046783625731
4,"M_SD_Passos_2003","Plant-Seed Dispersers","pr_auc",0.389849739011022
4,"M_SD_Passos_2003","Plant-Seed Dispersers","recall",0.555555555555556
4,"M_SD_Passos_2003","Plant-Seed Dispersers","precision",0.227272727272727
4,"M_SD_Passos_2003","Plant-Seed Dispersers","specificity",0.821052631578947
4,"M_SD_Passos_2003","Plant-Seed Dispersers","f1",0.32258064516129
4,"M_SD_Passos_2003","Plant-Seed Dispersers","balanced_accuracy",0.688304093567252
4,"M_SD_Passos_2003","Plant-Seed Dispersers","mcc",0.259271361171195
1,"M_SD_Ruggera_2016_Chorro_de_Loros","Plant-Seed Dispersers","roc_auc",0.792955326460481
1,"M_SD_Ruggera_2016_Chorro_de_Loros","Plant-Seed Dispersers","pr_auc",0.343397690018128
1,"M_SD_Ruggera_2016_Chorro_de_Loros","Plant-Seed Dispersers","recall",0.4
1,"M_SD_Ruggera_2016_Chorro_de_Loros","Plant-Seed Dispersers","precision",0.13953488372093
1,"M_SD_Ruggera_2016_Chorro_de_Loros","Plant-Seed Dispersers","specificity",0.904639175257732
1,"M_SD_Ruggera_2016_Chorro_de_Loros","Plant-Seed Dispersers","f1",0.206896551724138
1,"M_SD_Ruggera_2016_Chorro_de_Loros","Plant-Seed Dispersers","balanced_accuracy",0.652319587628866
1,"M_SD_Ruggera_2016_Chorro_de_Loros","Plant-Seed Dispersers","mcc",0.186793502336094
2,"M_SD_Galetti1996-2","Plant-Seed Dispersers","roc_auc",0.860606060606061
2,"M_SD_Galetti1996-2","Plant-Seed Dispersers","pr_auc",0.339678523782273
2,"M_SD_Galetti1996-2","Plant-Seed Dispersers","recall",0.566666666666667
2,"M_SD_Galetti1996-2","Plant-Seed Dispersers","precision",0.120567375886525
2,"M_SD_Galetti1996-2","Plant-Seed Dispersers","specificity",0.857307249712313
2,"M_SD_Galetti1996-2","Plant-Seed Dispersers","f1",0.198830409356725
2,"M_SD_Galetti1996-2","Plant-Seed Dispersers","balanced_accuracy",0.71198695818949
2,"M_SD_Galetti1996-2","Plant-Seed Dispersers","mcc",0.209394608518328
3,"A_PH_Macfadyen2009_plant-herb_A10","Plant-Herbivore","roc_auc",0.739093959731544
3,"A_PH_Macfadyen2009_plant-herb_A10","Plant-Herbivore","pr_auc",0.356552487992327
3,"A_PH_Macfadyen2009_plant-herb_A10","Plant-Herbivore","recall",0.5
3,"A_PH_Macfadyen2009_plant-herb_A10","Plant-Herbivore","precision",0.16
3,"A_PH_Macfadyen2009_plant-herb_A10","Plant-Herbivore","specificity",0.859060402684564
3,"A_PH_Macfadyen2009_plant-herb_A10","Plant-Herbivore","f1",0.242424242424242
3,"A_PH_Macfadyen2009_plant-herb_A10","Plant-Herbivore","balanced_accuracy",0.679530201342282
3,"A_PH_Macfadyen2009_plant-herb_A10","Plant-Herbivore","mcc",0.215798624106739
1,"M_PL_Orford_2016_Field-19","Plant-Pollinator","roc_auc",0.613757843365094
1,"M_PL_Orford_2016_Field-19","Plant-Pollinator","pr_auc",0.343946943846296
1,"M_PL_Orford_2016_Field-19","Plant-Pollinator","recall",0.307692307692308
1,"M_PL_Orford_2016_Field-19","Plant-Pollinator","precision",0.142857142857143
1,"M_PL_Orford_2016_Field-19","Plant-Pollinator","specificity",0.927492447129909
1,"M_PL_Orford_2016_Field-19","Plant-Pollinator","f1",0.195121951219512
1,"M_PL_Orford_2016_Field-19","Plant-Pollinator","balanced_accuracy",0.617592377411109
1,"M_PL_Orford_2016_Field-19","Plant-Pollinator","mcc",0.164010737875134
3,"M_PL_Brosi2017_Back_of_Baldy_Bend_2014_Control","Plant-Pollinator","roc_auc",0.78125
3,"M_PL_Brosi2017_Back_of_Baldy_Bend_2014_Control","Plant-Pollinator","pr_auc",0.359496552925477
3,"M_PL_Brosi2017_Back_of_Baldy_Bend_2014_Control","Plant-Pollinator","recall",0.625
3,"M_PL_Brosi2017_Back_of_Baldy_Bend_2014_Control","Plant-Pollinator","precision",0.0980392156862745
3,"M_PL_Brosi2017_Back_of_Baldy_Bend_2014_Control","Plant-Pollinator","specificity",0.671428571428571
3,"M_PL_Brosi2017_Back_of_Baldy_Bend_2014_Control","Plant-Pollinator","f1",0.169491525423729
3,"M_PL_Brosi2017_Back_of_Baldy_Bend_2014_Control","Plant-Pollinator","balanced_accuracy",0.648214285714286
3,"M_PL_Brosi2017_Back_of_Baldy_Bend_2014_Control","Plant-Pollinator","mcc",0.141045137059565
0,"A_HP_Pilosof2013_1984","Host-Parasite","roc_auc",0.747385700389105
0,"A_HP_Pilosof2013_1984","Host-Parasite","pr_auc",0.363807712367527
0,"A_HP_Pilosof2013_1984","Host-Parasite","recall",0.59375
0,"A_HP_Pilosof2013_1984","Host-Parasite","precision",0.171171171171171
0,"A_HP_Pilosof2013_1984","Host-Parasite","specificity",0.821011673151751
0,"A_HP_Pilosof2013_1984","Host-Parasite","f1",0.265734265734266
0,"A_HP_Pilosof2013_1984","Host-Parasite","balanced_accuracy",0.707380836575875
0,"A_HP_Pilosof2013_1984","Host-Parasite","mcc",0.242074502811184
0,"M_SD_Robinson_2015","Plant-Seed Dispersers","roc_auc",0.710508241758242
0,"M_SD_Robinson_2015","Plant-Seed Dispersers","pr_auc",0.405792767294958
0,"M_SD_Robinson_2015","Plant-Seed Dispersers","recall",0.307692307692308
0,"M_SD_Robinson_2015","Plant-Seed Dispersers","precision",0.2
0,"M_SD_Robinson_2015","Plant-Seed Dispersers","specificity",0.857142857142857
0,"M_SD_Robinson_2015","Plant-Seed Dispersers","f1",0.242424242424242
0,"M_SD_Robinson_2015","Plant-Seed Dispersers","balanced_accuracy",0.582417582417582
0,"M_SD_Robinson_2015","Plant-Seed Dispersers","mcc",0.137252703261503
1,"M_SD_Quitian_2018_2000Natural","Plant-Seed Dispersers","roc_auc",0.849248120300752
1,"M_SD_Quitian_2018_2000Natural","Plant-Seed Dispersers","pr_auc",0.374446110572583
1,"M_SD_Quitian_2018_2000Natural","Plant-Seed Dispersers","recall",0.7
1,"M_SD_Quitian_2018_2000Natural","Plant-Seed Dispersers","precision",0.205882352941176
1,"M_SD_Quitian_2018_2000Natural","Plant-Seed Dispersers","specificity",0.796992481203007
1,"M_SD_Quitian_2018_2000Natural","Plant-Seed Dispersers","f1",0.318181818181818
1,"M_SD_Quitian_2018_2000Natural","Plant-Seed Dispersers","balanced_accuracy",0.748496240601504
1,"M_SD_Quitian_2018_2000Natural","Plant-Seed Dispersers","mcc",0.297730229034518
4,"A_HP_Hadfield_2013_002","Host-Parasite","roc_auc",0.789829302987198
4,"A_HP_Hadfield_2013_002","Host-Parasite","pr_auc",0.365421173591122
4,"A_HP_Hadfield_2013_002","Host-Parasite","recall",0.684210526315789
4,"A_HP_Hadfield_2013_002","Host-Parasite","precision",0.194029850746269
4,"A_HP_Hadfield_2013_002","Host-Parasite","specificity",0.817567567567568
4,"A_HP_Hadfield_2013_002","Host-Parasite","f1",0.302325581395349
4,"A_HP_Hadfield_2013_002","Host-Parasite","balanced_accuracy",0.750889046941678
4,"A_HP_Hadfield_2013_002","Host-Parasite","mcc",0.29192488086832
4,"A_HP_Hadfield_2013_045","Host-Parasite","roc_auc",0.754545454545455
4,"A_HP_Hadfield_2013_045","Host-Parasite","pr_auc",0.47160805251611
4,"A_HP_Hadfield_2013_045","Host-Parasite","recall",0.833333333333333
4,"A_HP_Hadfield_2013_045","Host-Parasite","precision",0.357142857142857
4,"A_HP_Hadfield_2013_045","Host-Parasite","specificity",0.672727272727273
4,"A_HP_Hadfield_2013_045","Host-Parasite","f1",0.5
4,"A_HP_Hadfield_2013_045","Host-Parasite","balanced_accuracy",0.753030303030303
4,"A_HP_Hadfield_2013_045","Host-Parasite","mcc",0.393426110958722
3,"M_PL_Trojelsgaard_2015_Site2_WesternSahara2","Plant-Pollinator","roc_auc",0.837653609831029
3,"M_PL_Trojelsgaard_2015_Site2_WesternSahara2","Plant-Pollinator","pr_auc",0.342479997083206
3,"M_PL_Trojelsgaard_2015_Site2_WesternSahara2","Plant-Pollinator","recall",0.714285714285714
3,"M_PL_Trojelsgaard_2015_Site2_WesternSahara2","Plant-Pollinator","precision",0.117647058823529
3,"M_PL_Trojelsgaard_2015_Site2_WesternSahara2","Plant-Pollinator","specificity",0.798387096774194
3,"M_PL_Trojelsgaard_2015_Site2_WesternSahara2","Plant-Pollinator","f1",0.202020202020202
3,"M_PL_Trojelsgaard_2015_Site2_WesternSahara2","Plant-Pollinator","balanced_accuracy",0.756336405529954
3,"M_PL_Trojelsgaard_2015_Site2_WesternSahara2","Plant-Pollinator","mcc",0.231303957247304
2,"A_HP_Hadfield_2013_024","Host-Parasite","roc_auc",0.818256578947368
2,"A_HP_Hadfield_2013_024","Host-Parasite","pr_auc",0.397824597645781
2,"A_HP_Hadfield_2013_024","Host-Parasite","recall",0.625
2,"A_HP_Hadfield_2013_024","Host-Parasite","precision",0.3125
2,"A_HP_Hadfield_2013_024","Host-Parasite","specificity",0.855263157894737
2,"A_HP_Hadfield_2013_024","Host-Parasite","f1",0.416666666666667
2,"A_HP_Hadfield_2013_024","Host-Parasite","balanced_accuracy",0.740131578947368
2,"A_HP_Hadfield_2013_024","Host-Parasite","mcc",0.359018323135114
1,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-1","Plant-Pollinator","roc_auc",0.634920634920635
1,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-1","Plant-Pollinator","pr_auc",0.341944139251325
1,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-1","Plant-Pollinator","recall",0
1,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-1","Plant-Pollinator","precision",0
1,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-1","Plant-Pollinator","specificity",0.925925925925926
1,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-1","Plant-Pollinator","f1",0
1,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-1","Plant-Pollinator","balanced_accuracy",0.462962962962963
1,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-1","Plant-Pollinator","mcc",-0.0533760512683624
3,"A_HP_Hadfield_2013_042","Host-Parasite","roc_auc",0.771152712264151
3,"A_HP_Hadfield_2013_042","Host-Parasite","pr_auc",0.342570902042134
3,"A_HP_Hadfield_2013_042","Host-Parasite","recall",0.625
3,"A_HP_Hadfield_2013_042","Host-Parasite","precision",0.0813008130081301
3,"A_HP_Hadfield_2013_042","Host-Parasite","specificity",0.733490566037736
3,"A_HP_Hadfield_2013_042","Host-Parasite","f1",0.143884892086331
3,"A_HP_Hadfield_2013_042","Host-Parasite","balanced_accuracy",0.679245283018868
3,"A_HP_Hadfield_2013_042","Host-Parasite","mcc",0.1495334881437
2,"M_SD_Kessler-Rios_2012","Plant-Seed Dispersers","roc_auc",0.773698630136986
2,"M_SD_Kessler-Rios_2012","Plant-Seed Dispersers","pr_auc",0.382761782625379
2,"M_SD_Kessler-Rios_2012","Plant-Seed Dispersers","recall",0.64
2,"M_SD_Kessler-Rios_2012","Plant-Seed Dispersers","precision",0.16
2,"M_SD_Kessler-Rios_2012","Plant-Seed Dispersers","specificity",0.712328767123288
2,"M_SD_Kessler-Rios_2012","Plant-Seed Dispersers","f1",0.256
2,"M_SD_Kessler-Rios_2012","Plant-Seed Dispersers","balanced_accuracy",0.676164383561644
2,"M_SD_Kessler-Rios_2012","Plant-Seed Dispersers","mcc",0.204352364546885
0,"M_SD_Reid_2011","Plant-Seed Dispersers","roc_auc",0.87797619047619
0,"M_SD_Reid_2011","Plant-Seed Dispersers","pr_auc",0.390234428379106
0,"M_SD_Reid_2011","Plant-Seed Dispersers","recall",0.875
0,"M_SD_Reid_2011","Plant-Seed Dispersers","precision",0.291666666666667
0,"M_SD_Reid_2011","Plant-Seed Dispersers","specificity",0.797619047619048
0,"M_SD_Reid_2011","Plant-Seed Dispersers","f1",0.4375
0,"M_SD_Reid_2011","Plant-Seed Dispersers","balanced_accuracy",0.836309523809524
0,"M_SD_Reid_2011","Plant-Seed Dispersers","mcc",0.43161220901745
2,"A_HP_belay26","Host-Parasite","roc_auc",0.895360947128719
2,"A_HP_belay26","Host-Parasite","pr_auc",0.331796846236653
2,"A_HP_belay26","Host-Parasite","recall",0.63265306122449
2,"A_HP_belay26","Host-Parasite","precision",0.198717948717949
2,"A_HP_belay26","Host-Parasite","specificity",0.933897408778424
2,"A_HP_belay26","Host-Parasite","f1",0.302439024390244
2,"A_HP_belay26","Host-Parasite","balanced_accuracy",0.783275235001457
2,"A_HP_belay26","Host-Parasite","mcc",0.326905844002205
3,"M_SD_Bastazini_2018","Plant-Seed Dispersers","roc_auc",0.863522012578616
3,"M_SD_Bastazini_2018","Plant-Seed Dispersers","pr_auc",0.389544535285168
3,"M_SD_Bastazini_2018","Plant-Seed Dispersers","recall",0.866666666666667
3,"M_SD_Bastazini_2018","Plant-Seed Dispersers","precision",0.158536585365854
3,"M_SD_Bastazini_2018","Plant-Seed Dispersers","specificity",0.566037735849057
3,"M_SD_Bastazini_2018","Plant-Seed Dispersers","f1",0.268041237113402
3,"M_SD_Bastazini_2018","Plant-Seed Dispersers","balanced_accuracy",0.716352201257862
3,"M_SD_Bastazini_2018","Plant-Seed Dispersers","mcc",0.243295830218318
4,"M_PL_Santos2010","Plant-Pollinator","roc_auc",0.832646131457676
4,"M_PL_Santos2010","Plant-Pollinator","pr_auc",0.340130846399503
4,"M_PL_Santos2010","Plant-Pollinator","recall",0.447368421052632
4,"M_PL_Santos2010","Plant-Pollinator","precision",0.140495867768595
4,"M_PL_Santos2010","Plant-Pollinator","specificity",0.904147465437788
4,"M_PL_Santos2010","Plant-Pollinator","f1",0.213836477987421
4,"M_PL_Santos2010","Plant-Pollinator","balanced_accuracy",0.67575794324521
4,"M_PL_Santos2010","Plant-Pollinator","mcc",0.204986414402161
0,"A_HP_Macfadyen2009_paras-herb_B1","Host-Parasite","roc_auc",0.78988603988604
0,"A_HP_Macfadyen2009_paras-herb_B1","Host-Parasite","pr_auc",0.359962644754003
0,"A_HP_Macfadyen2009_paras-herb_B1","Host-Parasite","recall",0.333333333333333
0,"A_HP_Macfadyen2009_paras-herb_B1","Host-Parasite","precision",0.130434782608696
0,"A_HP_Macfadyen2009_paras-herb_B1","Host-Parasite","specificity",0.871794871794872
0,"A_HP_Macfadyen2009_paras-herb_B1","Host-Parasite","f1",0.1875
0,"A_HP_Macfadyen2009_paras-herb_B1","Host-Parasite","balanced_accuracy",0.602564102564103
0,"A_HP_Macfadyen2009_paras-herb_B1","Host-Parasite","mcc",0.134493360035841
2,"M_SD_Albrecht_203_2012","Plant-Seed Dispersers","roc_auc",0.938151041666667
2,"M_SD_Albrecht_203_2012","Plant-Seed Dispersers","pr_auc",0.380960791593777
2,"M_SD_Albrecht_203_2012","Plant-Seed Dispersers","recall",0.75
2,"M_SD_Albrecht_203_2012","Plant-Seed Dispersers","precision",0.428571428571429
2,"M_SD_Albrecht_203_2012","Plant-Seed Dispersers","specificity",0.916666666666667
2,"M_SD_Albrecht_203_2012","Plant-Seed Dispersers","f1",0.545454545454545
2,"M_SD_Albrecht_203_2012","Plant-Seed Dispersers","balanced_accuracy",0.833333333333333
2,"M_SD_Albrecht_203_2012","Plant-Seed Dispersers","mcc",0.520480038905884
0,"A_PH_Macfadyen2009_plant-herb_A3","Plant-Herbivore","roc_auc",0.880977130977131
0,"A_PH_Macfadyen2009_plant-herb_A3","Plant-Herbivore","pr_auc",0.331040045054058
0,"A_PH_Macfadyen2009_plant-herb_A3","Plant-Herbivore","recall",0.461538461538462
0,"A_PH_Macfadyen2009_plant-herb_A3","Plant-Herbivore","precision",0.3
0,"A_PH_Macfadyen2009_plant-herb_A3","Plant-Herbivore","specificity",0.972972972972973
0,"A_PH_Macfadyen2009_plant-herb_A3","Plant-Herbivore","f1",0.363636363636364
0,"A_PH_Macfadyen2009_plant-herb_A3","Plant-Herbivore","balanced_accuracy",0.717255717255717
0,"A_PH_Macfadyen2009_plant-herb_A3","Plant-Herbivore","mcc",0.352705569734541
1,"M_SD_Ramos-Robles_2016_net6","Plant-Seed Dispersers","roc_auc",0.789156626506024
1,"M_SD_Ramos-Robles_2016_net6","Plant-Seed Dispersers","pr_auc",0.391113163057795
1,"M_SD_Ramos-Robles_2016_net6","Plant-Seed Dispersers","recall",0.5
1,"M_SD_Ramos-Robles_2016_net6","Plant-Seed Dispersers","precision",0.2
1,"M_SD_Ramos-Robles_2016_net6","Plant-Seed Dispersers","specificity",0.807228915662651
1,"M_SD_Ramos-Robles_2016_net6","Plant-Seed Dispersers","f1",0.285714285714286
1,"M_SD_Ramos-Robles_2016_net6","Plant-Seed Dispersers","balanced_accuracy",0.653614457831325
1,"M_SD_Ramos-Robles_2016_net6","Plant-Seed Dispersers","mcc",0.210088342912195
0,"M_SD_Wyman_2017","Plant-Seed Dispersers","roc_auc",0.815257841573631
0,"M_SD_Wyman_2017","Plant-Seed Dispersers","pr_auc",0.365536321268145
0,"M_SD_Wyman_2017","Plant-Seed Dispersers","recall",0.454545454545455
0,"M_SD_Wyman_2017","Plant-Seed Dispersers","precision",0.294117647058824
0,"M_SD_Wyman_2017","Plant-Seed Dispersers","specificity",0.929824561403509
0,"M_SD_Wyman_2017","Plant-Seed Dispersers","f1",0.357142857142857
0,"M_SD_Wyman_2017","Plant-Seed Dispersers","balanced_accuracy",0.692185007974482
0,"M_SD_Wyman_2017","Plant-Seed Dispersers","mcc",0.314758499808692
1,"A_HP_Hadfield_2013_050","Host-Parasite","roc_auc",0.86260327094925
1,"A_HP_Hadfield_2013_050","Host-Parasite","pr_auc",0.368813446799232
1,"A_HP_Hadfield_2013_050","Host-Parasite","recall",0.8
1,"A_HP_Hadfield_2013_050","Host-Parasite","precision",0.205714285714286
1,"A_HP_Hadfield_2013_050","Host-Parasite","specificity",0.78907435508346
1,"A_HP_Hadfield_2013_050","Host-Parasite","f1",0.327272727272727
1,"A_HP_Hadfield_2013_050","Host-Parasite","balanced_accuracy",0.79453717754173
1,"A_HP_Hadfield_2013_050","Host-Parasite","mcc",0.333405085770183
2,"M_PL_Kaiser-Bunbury_2014_061_13","Plant-Pollinator","roc_auc",0.875664893617021
2,"M_PL_Kaiser-Bunbury_2014_061_13","Plant-Pollinator","pr_auc",0.3823603719482
2,"M_PL_Kaiser-Bunbury_2014_061_13","Plant-Pollinator","recall",0.75
2,"M_PL_Kaiser-Bunbury_2014_061_13","Plant-Pollinator","precision",0.315789473684211
2,"M_PL_Kaiser-Bunbury_2014_061_13","Plant-Pollinator","specificity",0.861702127659574
2,"M_PL_Kaiser-Bunbury_2014_061_13","Plant-Pollinator","f1",0.444444444444444
2,"M_PL_Kaiser-Bunbury_2014_061_13","Plant-Pollinator","balanced_accuracy",0.805851063829787
2,"M_PL_Kaiser-Bunbury_2014_061_13","Plant-Pollinator","mcc",0.422408904546387
4,"A_HP_Macfadyen2009_paras-herb_A6","Host-Parasite","roc_auc",0.811449579831933
4,"A_HP_Macfadyen2009_paras-herb_A6","Host-Parasite","pr_auc",0.354643483276403
4,"A_HP_Macfadyen2009_paras-herb_A6","Host-Parasite","recall",0.285714285714286
4,"A_HP_Macfadyen2009_paras-herb_A6","Host-Parasite","precision",0.133333333333333
4,"A_HP_Macfadyen2009_paras-herb_A6","Host-Parasite","specificity",0.904411764705882
4,"A_HP_Macfadyen2009_paras-herb_A6","Host-Parasite","f1",0.181818181818182
4,"A_HP_Macfadyen2009_paras-herb_A6","Host-Parasite","balanced_accuracy",0.595063025210084
4,"A_HP_Macfadyen2009_paras-herb_A6","Host-Parasite","mcc",0.133878083387404
3,"M_SD_Tutin1997","Plant-Seed Dispersers","roc_auc",0.605952380952381
3,"M_SD_Tutin1997","Plant-Seed Dispersers","pr_auc",0.498520238652247
3,"M_SD_Tutin1997","Plant-Seed Dispersers","recall",0.933333333333333
3,"M_SD_Tutin1997","Plant-Seed Dispersers","precision",0.212121212121212
3,"M_SD_Tutin1997","Plant-Seed Dispersers","specificity",0.0714285714285714
3,"M_SD_Tutin1997","Plant-Seed Dispersers","f1",0.345679012345679
3,"M_SD_Tutin1997","Plant-Seed Dispersers","balanced_accuracy",0.502380952380952
3,"M_SD_Tutin1997","Plant-Seed Dispersers","mcc",0.00759737176397586
3,"M_PL_Sabatino_4","Plant-Pollinator","roc_auc",0.858342675136568
3,"M_PL_Sabatino_4","Plant-Pollinator","pr_auc",0.332862955277667
3,"M_PL_Sabatino_4","Plant-Pollinator","recall",0.717948717948718
3,"M_PL_Sabatino_4","Plant-Pollinator","precision",0.126126126126126
3,"M_PL_Sabatino_4","Plant-Pollinator","specificity",0.865371269951423
3,"M_PL_Sabatino_4","Plant-Pollinator","f1",0.21455938697318
3,"M_PL_Sabatino_4","Plant-Pollinator","balanced_accuracy",0.79165999395007
3,"M_PL_Sabatino_4","Plant-Pollinator","mcc",0.261670246941723
0,"A_PH_Macfadyen2009_plant-herb_A5","Plant-Herbivore","roc_auc",0.8421875
0,"A_PH_Macfadyen2009_plant-herb_A5","Plant-Herbivore","pr_auc",0.342359507896965
0,"A_PH_Macfadyen2009_plant-herb_A5","Plant-Herbivore","recall",0.666666666666667
0,"A_PH_Macfadyen2009_plant-herb_A5","Plant-Herbivore","precision",0.25
0,"A_PH_Macfadyen2009_plant-herb_A5","Plant-Herbivore","specificity",0.925
0,"A_PH_Macfadyen2009_plant-herb_A5","Plant-Herbivore","f1",0.363636363636364
0,"A_PH_Macfadyen2009_plant-herb_A5","Plant-Herbivore","balanced_accuracy",0.795833333333333
0,"A_PH_Macfadyen2009_plant-herb_A5","Plant-Herbivore","mcc",0.374202856453258
1,"M_SD_Vizentin-Bugoni_2019_MOA","Plant-Seed Dispersers","roc_auc",0.783333333333333
