"community","average_clustering","bipartite_clustering","cent_between","cent_close","cent_eigen","compartment.diversity","connectance","connected_components","degree_assortativity_coefficient","edge_connectivity","Fisher.alpha","global_efficiency","H2","interaction.evenness","interactions_count","links.per.species","local_efficiency","nestedness","NODF","number.of.compartments","Shannon.diversity","network_size","species_ratio","Spectral_bipartivity","web.asymmetry","motif_1_norm","motif_2_norm","motif_3_norm","motif_4_norm","motif_5_norm","motif_6_norm","motif_7_norm","motif_8_norm","motif_9_norm","motif_10_norm","motif_11_norm","motif_12_norm","motif_13_norm","motif_14_norm","motif_15_norm","motif_16_norm","motif_17_norm"
"Plant-Herbivore",0.2541,0.3266,0.248636517384091,0.392605548084753,0.751249244522427,NA,0.160839160839161,1,-0.4067,1,138110388572695280,0.4,0,0.740517444233961,184,2.48648648648649,0,18.2257699450583,30.4064970924316,1,5.21493575760899,74,0.4231,1,-0.405405405405405,0.00146670811711345,0.00469506022271644,0.00723788570836422,0.0283138436521032,0.0518688571633546,0.00628930817610063,0.0165084375572933,0.0950570342205323,0.204988401846139,0.143434488365976,0.0721795760894692,0.00623350949773218,0.209428382396314,0.0390670460976796,0.0521000231165953,0.00982056739284661,0.0513108703796702
"Host-Parasite",0.3514,0.4718,0.424157894736842,0.350414012739016,0.705883575809676,NA,0.263636363636364,1,0.0122,1,4294967310.5,0.4146,0,0.716372704052091,29,1.38095238095238,0,38.8043300980833,29.4166666666667,1,3.36729582998647,21,1.1,1,0.0476190476190476,0.0387182910547397,0.0587449933244326,0.041388518024032,0.0240320427236315,0.137516688918558,0.0307076101468625,0.0667556742323097,0.00801068090787717,0.0761014686248331,0.0720961281708945,0.0507343124165554,0.00801068090787717,0.169559412550067,0.0734312416555407,0.0654205607476635,0.0240320427236315,0.054739652870494
"Plant-Pollinator",0.3551,0.3865,0.311969009826153,0.293265505071452,0.528174523699683,NA,0.321428571428571,1,-0.554,1,4294967314,0.4882,0,0.759461650029501,36,1.63636363636364,0,15.6722207667909,55.1900760304122,1,3.58351893845611,22,0.5714,1,-0.272727272727273,0.0141342756183746,0.0180604632901453,0.03886925795053,0.0730270906949352,0.10718492343934,0.0168826069886141,0.0172752257557911,0.0926580290537888,0.198665096191598,0.115429917550059,0.0997251668629761,0.0102080879466038,0.108362779740872,0.0251276010993325,0.0463290145268944,0.00628190027483314,0.0117785630153121
"Host-Parasite",0.5,0.5683,0.499954179579108,0.627261961715982,0.688066918047551,NA,0.51,1,-0.7011,1,8589934617.5,0.5553,0,0.853785088048968,51,2.04,0,17.4745724737237,63.2761904761905,1,3.93182563272433,25,0.25,1,-0.6,0.00402875424599099,0.00387076388340311,0.0253574531953551,0.118097796034442,0.0379176870210917,0.0124812386444427,0.00189588435105459,0.419543407852121,0.159254285488585,0.0360218026700371,0.104905600758354,0.0350738604945098,0.014693103720673,0.00900545066750928,0.0151670748084367,0.00213286989493641,0.000552966269057588
"Plant-Seed Dispersers",0.3088,0.4557,0.278547447365421,0.382773360451268,0.711717560878413,NA,0.2625,1,-0.5334,1,35465847065542720,0.4877,0,0.783357541961952,126,2.68085106382979,0,10.4656654442862,67.4940123464513,1,4.83628190695148,47,2.1333,1,0.361702127659574,0.00125638162093172,0.00934309189534142,0.00286175813656669,0.0049357849393746,0.0396358487555839,0.00829610721123165,0.0590997925973197,0.00681038608806637,0.0625598276962348,0.0231034620293555,0.0365547223994895,0.00511526802807913,0.258535417996171,0.0438935864709636,0.113233886407147,0.0282187300574346,0.296545947670708
"Plant-Pollinator",0.4762,0.3995,0.780296677757482,0.76788667573336,0.840600390262175,NA,0.248484848484848,1,-0.5547,1,17869121102147514,0.4919,0,0.7755886139708,123,1.921875,0,10.8132091673992,66.1529330119074,1,4.81218435537242,64,6.1111,1,0.71875,0.0002892742743449,0.00440731699286457,0.000329255271612081,0.000305737037925504,0.00855358159180813,0.00142285313803792,0.0620105267613981,0.000209312279810537,0.00787155281489739,0.0015522034233141,0.00312792508031477,0.000460957380256913,0.13035686567796,0.00939553435778759,0.0419871026006463,0.00662273460614014,0.721097266710881
"Plant-Seed Dispersers",0.1752,0.3852,0.162168850723288,0.372909762891087,0.756272806862893,NA,0.16,1,-0.273,1,540431955284459840,0.4422,0,0.782142425510968,720,5.33333333333333,0,14.0874115327189,41.2207620036937,1,6.5792512120101,135,0.8,1,-0.111111111111111,0.000142122336538587,0.000917676031344292,0.00163499904659599,0.0184798515926979,0.0237338380255418,0.00371748606115445,0.0047988001716522,0.18615321814318,0.28445055307302,0.0748961026502263,0.10610083816648,0.0200816887607682,0.123311458337034,0.067283082822976,0.0554600835600382,0.0076469712743123,0.0211912299464396
"Plant-Seed Dispersers",0.4063,0.5226,0.398644528791376,0.37260249150568,0.658955691457899,NA,0.333333333333333,1,-0.6464,1,8589934632.5,0.4925,0,0.8,81,2.25,0,9.76488465718892,68.8565096385434,1,4.39444915467244,36,0.3333,1,-0.5,0.00261206062560464,0.00561109319574331,0.0151564011609158,0.0689455014511448,0.0500806191551113,0.0137052563689133,0.0102225088681071,0.24950016123831,0.215769106739761,0.0471460819090616,0.133731054498549,0.0234762979683973,0.0986455981941309,0.00241857465333763,0.0326991293131248,0.0169622702354079,0.0133182844243792
"Plant-Herbivore",0.3713,0.5475,0.333756877348363,0.350994975942146,0.639602800004556,NA,0.333333333333333,1,-0.459,1,8589934613,0.4615,0,0.772839485000035,42,1.68,0,25.4226035753598,47.4685276409414,1,3.73766961828337,25,0.3889,1,-0.44,0.0117056856187291,0.0156075808249721,0.0379041248606466,0.0811036789297659,0.0903010033444816,0.0273132664437012,0.0153288740245262,0.125418060200669,0.146042363433668,0.0981047937569677,0.148272017837235,0.0284280936454849,0.103957636566332,0.0111482720178372,0.0295429208472687,0.0211817168338907,0.00863991081382386
"Host-Parasite",0.3866,0.2955,0.481242451690821,0.332411238594724,0.782601494781682,NA,0.220588235294118,1,-0.4644,1,2147483697.13333,0.3914,0,0.69233387257419,30,1.2,0,26.619695934608,31.5127758420441,1,3.40119738166216,25,2.125,1,0.36,0.0227100681302044,0.0598031794095382,0.0136260408781226,0.00454201362604088,0.0938682816048448,0.00984102952308857,0.124905374716124,0.000757002271006813,0.0348221044663134,0.0211960635881908,0.012112036336109,0,0.216502649507949,0.114307342922029,0.0734292202876609,0.00832702498107494,0.189250567751703
"Plant-Pollinator",0.4647,0.2038,0.355144245485155,0.258087314804747,0.716189537333996,NA,0.195555555555556,1,-0.7345,1,8589934614,0.3804,0,0.698692666845328,44,1.29411764705882,0,18.0369821612368,26.4969529478458,1,3.78418963391826,34,0.36,1,-0.470588235294118,0.0171006607073455,0.0155460551884959,0.0481927710843374,0.0940536338904003,0.0971628449280995,0.00621842207539837,0.0163233579479207,0.130198212203653,0.207539836766421,0.160124368441508,0.0384764865915274,0.000777302759424796,0.10376991838321,0.0279828993392927,0.0202098717450447,0.00233190827827439,0.0139914496696463
"Plant-Pollinator",0.3223,0.1714,0.527743845622872,0.457794638659059,0.81134618644593,NA,0.118518518518519,1,-0.2853,1,8589934640,0.3597,0,0.681547685538302,96,1.52380952380952,0,17.5044989720332,19.0903788541584,1,4.56434819146784,63,0.4,1,-0.428571428571429,0.00402010050251256,0.00695142378559464,0.0138190954773869,0.0377721943048576,0.0680067001675042,0.00351758793969849,0.0205611390284757,0.0806951423785595,0.218006700167504,0.140912897822446,0.0384422110552764,0.00205192629815745,0.258710217755444,0.0190536013400335,0.0281825795644891,0.00142378559463987,0.0578726968174204
"Plant-Pollinator",0.2917,0.4085,0.35815727645113,0.289862348225497,0.671459338377625,NA,0.232456140350877,1,-0.2618,1,8589934618.5,0.4246,0,0.731265272996942,53,1.70967741935484,0,20.6966424852668,43.5864978902954,1,3.97029191355212,31,1.5833,1,0.225806451612903,0.00901974132062628,0.0265486725663717,0.0141252552756978,0.0161674608577263,0.0946221919673247,0.0163376446562287,0.0612661674608577,0.0122532334921715,0.104663036078965,0.04714091218516,0.0534377127297481,0.00867937372362151,0.228216473791695,0.0798162014976174,0.107045609257999,0.0156569094622192,0.10500340367597
"Plant-Seed Dispersers",0.4189,0.5061,0.35867468106252,0.363367394590201,0.545855598657773,NA,0.375,1,-0.5841,1,8589934613,0.4964,0,0.792131082412972,42,1.82608695652174,0,20.4560479966669,56.3137453562985,1,3.73766961828337,23,2.2857,1,0.391304347826087,0.0109832635983264,0.0321652719665272,0.0188284518828452,0.0256276150627615,0.0949267782426778,0.0243200836820084,0.0617154811715481,0.0227510460251046,0.144351464435146,0.0115062761506276,0.0449790794979079,0.0243200836820084,0.15821129707113,0.105387029288703,0.120031380753138,0.0146443514644351,0.0852510460251046
"Plant-Seed Dispersers",0.4947,0.5577,0.315923517148007,0.320860295815176,0.670972219261367,NA,0.423529411764706,1,-0.7883,1,4294967314,0.4917,0,0.806617204810058,36,1.63636363636364,0,26.6345570319845,47.9745596868885,1,3.58351893845611,22,3.4,1,0.545454545454545,0.0126404494382022,0.0498595505617977,0.0105337078651685,0.00526685393258427,0.0712780898876405,0.0224719101123595,0.124648876404494,0.00175561797752809,0.0354634831460674,0.00842696629213483,0.0252808988764045,0.0038623595505618,0.155547752808989,0.111657303370787,0.107092696629213,0.0400280898876405,0.214185393258427
"Plant-Pollinator",0.3751,0.504,0.346884315341409,0.293268056484918,0.574702451228969,NA,0.387755102040816,1,-0.5591,1,4294967315,0.5214,0,0.793372292529568,38,1.80952380952381,0,13.1279071682683,70.5272108843537,1,3.63758615972639,21,0.5,1,-0.333333333333333,0.0115326251896813,0.0160849772382398,0.0373292867981791,0.0852807283763278,0.0931714719271624,0.0236722306525038,0.0148710166919575,0.138391502276176,0.197268588770865,0.0573596358118361,0.129286798179059,0.0257966616084977,0.0843702579666161,0.0191198786039454,0.0464339908952959,0.0118361153262519,0.00819423368740516
"Host-Parasite",0.4414,0.6284,0.175102882386558,0.364209309089946,0.522145265883382,NA,0.422619047619048,1,-0.5312,1,8589934627.5,0.5556,0,0.831910586057194,71,2.73076923076923,0,13.177206597505,77.4916590840158,1,4.26267987704132,26,0.8571,1,-0.0769230769230769,0.00445085255767302,0.011722668004012,0.0186810431293882,0.0589267803410231,0.0640672016048144,0.0270812437311936,0.0223169508525577,0.134904714142427,0.199598796389167,0.0163615847542628,0.104939819458375,0.0625,0.110268304914744,0.02018555667001,0.0856945837512538,0.0248871614844534,0.0334127382146439
"Plant-Seed Dispersers",0.3478,0.2717,0.404794493844081,0.388947069324095,0.709605715672005,NA,0.178571428571429,1,-0.4651,1,8589934617,0.4056,0,0.694262480222483,50,1.47058823529412,0,11.3788980573167,38.2994407727504,1,3.91202300542815,34,1.4286,1,0.176470588235294,0.0103648424543947,0.0267412935323383,0.0165837479270315,0.0263266998341625,0.0955638474295191,0.00891376451077944,0.0553482587064677,0.0335820895522388,0.185945273631841,0.038971807628524,0.0422885572139304,0.00228026533996683,0.207089552238806,0.106550580431177,0.0499585406301824,0.00642620232172471,0.0870646766169154
"Host-Parasite",0.4898,0.0506,0.853162215285004,0.493962606203439,0.86810245485601,NA,0.159420289855072,1,-0.4052,1,4294967312.5,0.3812,0,0.655670718261421,33,1.03125,0,17.0071660153977,27.7393310265283,1,3.49650756146648,32,2.5556,1,0.4375,0.00854037267080745,0.0341614906832298,0.0036231884057971,0.00129399585921325,0.0388198757763975,0.0005175983436853,0.145703933747412,0.00025879917184265,0.0165631469979296,0.0077639751552795,0.0010351966873706,0,0.231625258799172,0.0315734989648033,0.00750517598343685,0,0.471014492753623
"Host-Parasite",0.3412,0.5494,0.149523163818961,0.401930047135325,0.610304875566437,NA,0.305882352941176,1,-0.4515,1,234187180623265856,0.4315,0,0.79678061931302,104,2.36363636363636,0,42.0516368425161,39.3900223355669,1,4.64439089914137,44,3.4,1,0.545454545454545,0.00309174148284678,0.0148641417444557,0.00761044057316131,0.0152208811463226,0.0662346156132945,0.0201855044889708,0.0438492181461442,0.0210476247101492,0.141922825376063,0.0159938165170343,0.0606456983173792,0.029163446102622,0.131399013020988,0.145846958796599,0.160740828824544,0.0333848623580474,0.0887983827813782
"Plant-Seed Dispersers",0.2679,0.4246,0.316474967662567,0.414859168415755,0.729616332273934,NA,0.221176470588235,1,-0.3414,1,8589934639,0.4383,0,0.750698586134256,94,2.23809523809524,0,18.2274583498744,41.5292753882203,1,4.54329478227,42,1.4706,1,0.19047619047619,0.00350275748993889,0.0153152481740945,0.00685646146966761,0.00849605008197943,0.0668504993292592,0.0123341779698912,0.0544790579818155,0.00685646146966761,0.0778059323297064,0.0652109107169474,0.0471009092264123,0.00555224325532866,0.247391563571322,0.0856312416157401,0.116671635117007,0.0221344462662096,0.157810403935013
"Plant-Seed Dispersers",0.4097,0.1026,0.650283553875236,0.413922326491767,0.783524897378943,NA,0.180555555555556,1,-0.3498,1,4294967309,0.3925,0,0.655577250416921,26,1.08333333333333,0,15.8189855612187,29.2929292929293,1,3.25809653802148,24,1,1,0,0.0312876052948255,0.0348977135980746,0.0445246690734055,0.0697954271961492,0.126353790613718,0.0036101083032491,0.0288808664259928,0.0842358604091456,0.283995186522262,0.049338146811071,0.0144404332129964,0,0.137184115523466,0.0661853188929001,0.0108303249097473,0.00120336943441637,0.01323706377858
"Plant-Pollinator",0.3403,0.2575,0.435630880065187,0.298443295806992,0.805963206954585,NA,0.104166666666667,1,-0.445,1,585467951558164608,0.3625,0,0.682750918593172,130,1.71052631578947,0,5.83470410494341,29.2793482353407,1,4.86753445045558,76,2.1667,1,0.368421052631579,0.00187874846448443,0.0104487318447865,0.00364188163884674,0.00802081075222198,0.0411734951947395,0.00356962208252041,0.060134402774767,0.0153190259411807,0.102175012645422,0.024828383553725,0.0211575980923477,0.00304935327697088,0.249194305946961,0.100787629163957,0.0453356456391358,0.00325168003468459,0.306033672953248
"Plant-Seed Dispersers",0.2888,0.253,0.300708959071324,0.329305091523072,0.727108534403914,NA,0.17,1,-0.4564,1,8589934626,0.4198,0,0.704253137442467,68,1.65853658536585,0,9.54289096410298,44.6967992325135,1,4.21950770517611,41,1.5625,1,0.219512195121951,0.00473801560758082,0.0172798216276477,0.00877926421404682,0.016164994425864,0.0740663322185061,0.00627090301003344,0.0551839464882943,0.026128762541806,0.147993311036789,0.042154403567447,0.0353957636566332,0.00188127090301003,0.26505016722408,0.0889771460423634,0.0699554069119287,0.00529542920847269,0.134685061315496
"Plant-Herbivore",0.5377,0.0934,0.852861246991226,0.452853100617332,0.895448090538253,NA,0.114341085271318,1,-0.4588,1,8589934621.5,0.3511,0,0.652812639457236,59,1.07272727272727,0,10.2552176277839,23.8992088063296,1,4.07753744390572,55,3.5833,1,0.563636363636364,0.00235783079566799,0.0162250729329017,0.000959117611797147,0.000479558805898573,0.0170643008432242,0.000439595572073692,0.112856172321464,0.000199816169124406,0.00895176437677337,0.00319705870599049,0.000279742636774168,0,0.166766574751229,0.0404028293969548,0.0121887863165887,0.000399632338248811,0.617232146425289
"Host-Parasite",0.3565,0.6623,0.146321679294692,0.366901133268192,0.550689046977426,NA,0.36,1,-0.3982,1,35668509048774428,0.5215,0,0.838088038151402,198,4.21276595744681,0,14.9081409222656,68.3093035062128,1,5.28826703069454,47,0.88,1,-0.0638297872340425,0.00102667807420082,0.00450597599232584,0.00723341370459672,0.0376241217495009,0.041020455782842,0.020113556817298,0.0138860802157061,0.146208291203236,0.173622669881517,0.0328381426460294,0.148256462108838,0.0762593658448057,0.0957766197402193,0.028793653262814,0.100303336703741,0.0398693318814654,0.0326618443908636
"Plant-Pollinator",0.5155,0.0374,0.567208364827412,0.369473440282302,0.825728988617666,NA,0.194805194805195,1,-0.5707,1,2147483697.13333,0.3728,0,0.67524903451193,30,1.03448275862069,0,28.8918575148878,18.8000755857899,1,3.40119738166216,29,0.3182,1,-0.517241379310345,0.0249791840133222,0.00999167360532889,0.06744379683597,0.138218151540383,0.0857618651124063,0.000832639467110741,0.00416319733555371,0.208159866777685,0.238134887593672,0.139883430474604,0.00749375520399667,0,0.0582847626977519,0.0149875104079933,0.000832639467110741,0,0.000832639467110741
"Plant-Pollinator",0.2775,0.2899,0.365855031409901,0.338666280273979,0.749004889958126,NA,0.133012820512821,1,-0.3887,1,8589934633.5,0.4023,0,0.686565781544363,83,1.66,0,7.68453696071459,41.2504051688744,1,4.4188406077966,50,1.0833,1,0.04,0.00307066222715501,0.0103218645948946,0.00921198668146504,0.0284498705142434,0.0630780614132445,0.00643729189789123,0.0368479467258602,0.0700332963374029,0.218128005919349,0.0401405845357011,0.0533111357750647,0.00484646688864225,0.24535701072882,0.0378468368479467,0.0582685904550499,0.00821309655937847,0.106437291897891
"Plant-Seed Dispersers",0.3433,0.3208,0.253722295413287,0.182954125975335,0.756973060552583,NA,0.163265306122449,1,-0.6565,1,144115188075855936,0.3797,0,0.728051091867783,128,1.96923076923077,0,12.778991965385,30.107011044511,1,4.85203026391962,65,3.0625,1,0.507692307692308,0.00295728114964305,0.0156643485895155,0.00485178938613312,0.00764734422290507,0.0565348982279417,0.00667698634567844,0.0629577432248227,0.0106970404084745,0.0927384885520874,0.0377053346579488,0.0264538040339163,0.00293417739066146,0.231037589815863,0.15176859275004,0.0809555714714784,0.00898736224383707,0.199431647529053
"Plant-Seed Dispersers",0.3936,0.1067,0.475017954242331,0.332278919152478,0.699378079832647,NA,0.21875,1,-0.3616,1,4294967306.5,0.3971,0,0.667022389618427,21,1.05,0,21.6445322169661,33.0496453900709,1,3.04452243772342,20,1.5,1,0.2,0.0475113122171946,0.0678733031674208,0.0361990950226244,0.0248868778280543,0.15158371040724,0.00452488687782805,0.0701357466063348,0.0113122171945701,0.138009049773756,0.0452488687782805,0.0113122171945701,0,0.205882352941176,0.113122171945701,0.0271493212669683,0,0.0452488687782805
"Host-Parasite",0.4199,0.0947,0.48893271970195,0.37633870599468,0.775954840855834,NA,0.144200626959248,1,-0.3178,1,8589934615,0.3576,0,0.664096181415338,46,1.15,0,24.7490881872314,17.1883069930792,1,3.8286413964891,40,2.6364,1,0.45,0.014114759128567,0.0316047867444001,0.0150352868978214,0.0236268794108622,0.105553850874501,0.00276158330776312,0.0515495550782449,0.0260816201288739,0.231972997852102,0.0211721386928506,0.0168763424363302,0.00122737035900583,0.21478981282602,0.160171831850261,0.0217858238723535,0,0.061675360540043
"Plant-Seed Dispersers",0.3366,0.4974,0.242078362115297,0.404243071177042,0.527089032881768,NA,0.385416666666667,1,-0.3508,1,4294967314.5,0.5206,0,0.791113596327759,37,1.85,0,14.3064458936693,68.500506585613,1,3.61091791264422,20,1.5,1,0.2,0.0140845070422535,0.0334982870194138,0.0255043776170537,0.0350209364293871,0.112295393985535,0.0277883517320137,0.0502474305291207,0.0346402740768938,0.156452226874762,0.0178911305671869,0.077655119908641,0.0194137799771603,0.134754472782642,0.074229158736201,0.117244004567948,0.0197944423296536,0.049486105824134
"Plant-Herbivore",0.4723,0.0244,0.76888756692445,0.356097002759298,0.891907389034921,NA,0.111405835543767,1,-0.4975,1,8589934613,0.3247,0,0.630059867753254,42,1,0,11.5616358405267,19.5764462809917,1,3.73766961828337,42,2.2308,1,0.380952380952381,0.0138568129330254,0.0491586935004949,0.00494886176179479,0.000659848234905972,0.0527878587924777,0.000329924117452986,0.157043879907621,0,0.00857802705377763,0.0118772682283075,0.000329924117452986,0,0.253381722203893,0.0666446717255031,0.00395908940943583,0,0.376443418013857
"Plant-Seed Dispersers",0.2843,0.26,0.551097951940292,0.463673343487716,0.822603866785215,NA,0.126896551724138,1,-0.3074,1,8589934638,0.3911,0,0.686557960225046,92,1.7037037037037,0,7.58480774885379,36.5747110931247,1,4.52178857704904,54,0.8621,1,-0.0740740740740741,0.00308693755662182,0.00630808978961849,0.0120457672046438,0.0535181022044761,0.0569070227829413,0.00499949669496359,0.011676676844613,0.212361171694125,0.321209274234137,0.0400295272288025,0.0659665134382445,0.00540214072408818,0.108613226856357,0.0542898365936315,0.0221789752709459,0.00187900546924806,0.0195282354125424
"Plant-Seed Dispersers",0.355,0.3537,0.379316132673571,0.383504749919876,0.718375026843183,NA,0.208333333333333,1,-0.5028,1,8589934619.5,0.4389,0,0.718681808442489,55,1.61764705882353,0,10.7701494658373,51.7340067340067,1,4.00733318523247,34,0.5455,1,-0.294117647058824,0.00584857507443641,0.0101020842194811,0.0215865589111017,0.0656103785623139,0.0753934495959166,0.0103147596767333,0.0175457252233092,0.15142492556359,0.242662696724798,0.0669927690344534,0.0882603147596767,0.0126541897065079,0.142811569544875,0.0187154402381965,0.0401956614206721,0.00478519778817524,0.0250957039557635
"Plant-Pollinator",0.5121,0.1124,0.438103827032027,0.351456164956151,0.7555635404897,NA,0.205714285714286,1,-0.6182,1,4294967314,0.3673,0,0.69383687079173,36,1.125,0,35.1221944565835,17.6531671858775,1,3.58351893845611,32,0.28,1,-0.5625,0.0225422667501565,0.0125234815278647,0.0588603631809643,0.104571070757671,0.0989355040701315,0.00313087038196619,0.00876643706950532,0.132748904195366,0.217908578584847,0.189730745147151,0.023794614902943,0,0.0995616781465247,0.013149655604258,0.00939261114589856,0.000626174076393237,0.00375704445835942
"Plant-Seed Dispersers",0.588,0.3728,0.727918617328578,0.496808330371038,0.869960300302804,NA,0.301538461538462,1,-0.7006,1,8589934641,0.4322,0,0.792722347950312,98,1.4,0,24.6789526785429,40.3031352304206,1,4.58496747867057,70,13,1,0.857142857142857,0.000361291654531445,0.0058617727622959,0.000158525930049512,3.68664953603516e-05,0.00560739394430947,0.000833182795143945,0.074872165427338,0,0.00147097316487803,0.000530877533189062,0.000401844799427832,0.000132719383297266,0.0713772216671767,0.0334121047450866,0.0309789160513034,0.00309678561026953,0.770867358036343
"Plant-Herbivore",0.5442,0.0292,0.602429081025989,0.349473387726155,0.786305259284803,NA,0.158730158730159,1,-0.5639,1,2147483697.13333,0.3666,0,0.648867137595624,30,1,0,16.7301369369191,21.8428184281843,1,3.40119738166216,30,0.4286,1,-0.4,0.0210231254379818,0.0210231254379818,0.0462508759635599,0.0805886475122635,0.0932025227750526,0.000700770847932726,0.0392431674842327,0.102312543798178,0.20812894183602,0.094604064470918,0.00700770847932726,0,0.227049754730203,0.00560616678346181,0.00420462508759636,0,0.0490539593552908
"Plant-Seed Dispersers",0.4709,0.3859,0.443004167725744,0.364586970900837,0.813520158257645,NA,0.231707317073171,1,-0.6711,1,8589934630,0.413,0,0.747578658199339,76,1.55102040816327,0,21.3021317894686,36.8935750400789,1,4.33073334028633,49,5.125,1,0.673469387755102,0.0021532795013458,0.0167729140104831,0.00164329225102706,0.000991641875619776,0.0286726165179204,0.00450488737781555,0.100410823062757,0.000481654625301034,0.0187561977617226,0.00626151012891344,0.0071964867544978,0.000424989375265618,0.184870378240544,0.0887377815554611,0.0679699674174812,0.014647967134155,0.45550361240969
"Plant-Seed Dispersers",0.2557,0.3434,0.33958224141622,0.382155505511458,0.686989855970986,NA,0.18796992481203,1,-0.3104,1,8589934629.5,0.4341,0,0.720907652094782,75,1.875,0,13.8378748632092,47.1550147140698,1,4.31748811353631,40,1.1053,1,0.05,0.00408786177576716,0.0123725949746553,0.0113370033247942,0.0316127977325993,0.0737995312585164,0.00964735379081049,0.0333024472665831,0.074017550553224,0.227448629203685,0.0343380389164441,0.068785087480242,0.00741265602005777,0.20330299231482,0.057339074508094,0.0682945440671499,0.0116640322668556,0.0712378045457023
"Host-Parasite",0.3708,0.6133,0.257124769966875,0.286306979043667,0.493626619528389,NA,0.442307692307692,1,-0.4189,1,8589934615,0.5492,0,0.824358129975001,46,2.19047619047619,0,15.1536504233478,68.9184636118598,1,3.8286413964891,21,0.6154,1,-0.238095238095238,0.0105166895290352,0.0198902606310014,0.0324645633287609,0.065843621399177,0.0905349794238683,0.035893918609968,0.0246913580246914,0.0914494741655235,0.138774577046182,0.0557841792409694,0.141975308641975,0.0448102423411065,0.105166895290352,0.0240054869684499,0.068129858253315,0.0301783264746228,0.0198902606310014
"Plant-Seed Dispersers",0.3997,0.3243,0.332727680846417,0.428690447795541,0.687351112121606,NA,0.238095238095238,1,-0.4311,1,8589934614.5,0.4236,0,0.726220185528547,45,1.5,0,21.758613239498,34.6273712737127,1,3.80666248977032,30,0.4286,1,-0.4,0.0103116406966086,0.0158111824014665,0.0277268560953254,0.0510999083409716,0.0973877176901925,0.0116865261228231,0.0263519706691109,0.0673693858845096,0.184692942254812,0.130614115490376,0.0719523373052246,0.00297891842346471,0.217231897341888,0.0109990834097159,0.0279560036663611,0.0137488542621448,0.0320806599450046
"Host-Parasite",0.4356,0.3163,0.627665754424375,0.390334879789505,0.785342795821485,NA,0.238095238095238,1,-0.5647,1,4294967316,0.4129,0,0.719926890380589,40,1.29032258064516,0,24.9351955131949,40.4320987654321,1,3.68887945411394,31,3.4286,1,0.548387096774194,0.00765257317773101,0.0352018366175627,0.00440022957719533,0.0015305146355462,0.0512722402907978,0.00593074421274153,0.13028505835087,0.000191314329443275,0.0191314329443275,0.00956571647216376,0.00631337287162809,0.000765257317773101,0.211019705375933,0.0790128180600727,0.0744212741534341,0.00726994451884446,0.356035967093935
"Plant-Pollinator",0.3875,0.2283,0.408113257456604,0.274495779242316,0.714366828491928,NA,0.196581196581197,1,-0.5998,1,8589934615,0.3867,0,0.701817787721201,46,1.31428571428571,0,22.1554200374028,30.8333333333333,1,3.8286413964891,35,0.3462,1,-0.485714285714286,0.01086186540732,0.00755608028335301,0.038961038961039,0.100590318772137,0.0798110979929162,0.00590318772136954,0.00354191263282172,0.187721369539551,0.235655253837072,0.17874852420307,0.0651711924439197,0.0025974025974026,0.0455726092089728,0.0236127508854782,0.0120425029515939,0.000944510035419126,0.000708382526564345
"Plant-Seed Dispersers",0.2341,0.4593,0.322099256894874,0.371136466893371,0.686817145440582,NA,0.205555555555556,1,-0.3341,1,69430494255295240,0.4493,0,0.767429119701244,185,3.0327868852459,0,12.1245137856174,52.3624295279643,1,5.22035582507832,61,0.6944,1,-0.180327868852459,0.00103381988063572,0.00377204551042761,0.00644880076893846,0.0339931153184165,0.0466783646645953,0.00991349442296086,0.0109640789503096,0.149350649350649,0.239292978965957,0.0674944676665847,0.126332789413684,0.0235543286317813,0.129937188456982,0.041883675704674,0.0695229899188591,0.0152111227842725,0.024616089590272
"Plant-Pollinator",0.5427,0.175,0.666394052177874,0.40206423718489,0.847525057895482,NA,0.236842105263158,1,-0.6188,1,8589934619,0.3956,0,0.734708069659668,54,1.22727272727273,0,29.2482282554459,30.0882079851439,1,3.98898404656427,44,0.1579,1,-0.727272727272727,0.00328687077728407,0.00121735954714225,0.0223385476900603,0.123379390102867,0.0241037190334165,0.00127822752449936,0.00024347190942845,0.529551403006878,0.16568263436606,0.0857629800961714,0.0304948566559133,0.00127822752449936,0.00620853369042547,0.00432162639235498,0.000791283705642462,6.08679773571124e-05,0
"Plant-Pollinator",0.6432,0.1163,0.669836406900654,0.380531324073109,0.848976525250956,NA,0.222222222222222,1,-0.6798,1,8589934616,0.3957,0,0.720186140567875,48,1.14285714285714,0,27.529309139996,21.6472868217054,1,3.87120101090789,42,0.1667,1,-0.714285714285714,0.00387628199951546,0.0014536057498183,0.0260841476217395,0.137769522732779,0.0245497859969313,0.000807558749899055,0.000565291124929339,0.53831866268271,0.178874263102641,0.054671727368166,0.0152628603730921,0.000161511749979811,0.0130016958733748,0.00314947912460632,0.00129209399983849,8.07558749899055e-05,8.07558749899055e-05
